ensembl_id_mouse	gene_symbol	HGNC_symbol	ensembl_id_human	description
ENSMUSG00000032968	Inha	INHA	ENSG00000123999	inhibin alpha [Source:MGI Symbol;Acc:MGI:96569]
ENSMUSG00000028053	Ash1l	ASH1L	ENSG00000116539	ASH1 like histone lysine methyltransferase [Source:MGI Symbol;Acc:MGI:2183158]
ENSMUSG00000038170	Pde4dip	PDE4DIP	ENSG00000178104	phosphodiesterase 4D interacting protein (myomegalin) [Source:MGI Symbol;Acc:MGI:1891434]
ENSMUSG00000020810	Cygb	CYGB	ENSG00000161544	cytoglobin [Source:MGI Symbol;Acc:MGI:2149481]
ENSMUSG00000036853	Mcoln3	MCOLN3	ENSG00000055732	mucolipin 3 [Source:MGI Symbol;Acc:MGI:1890500]
ENSMUSG00000001555	Fkbp10	FKBP10	ENSG00000141756	FK506 binding protein 10 [Source:MGI Symbol;Acc:MGI:104769]
ENSMUSG00000026579	F5	F5	ENSG00000198734	coagulation factor V [Source:MGI Symbol;Acc:MGI:88382]
ENSMUSG00000039096	Rsad1	RSAD1	ENSG00000136444	radical S-adenosyl methionine domain containing 1 [Source:MGI Symbol;Acc:MGI:3039628]
ENSMUSG00000024730	Ms4a8a	MS4A8	ENSG00000166959	membrane-spanning 4-domains, subfamily A, member 8A [Source:MGI Symbol;Acc:MGI:1927657]
ENSMUSG00000074505	Fat3	FAT3	ENSG00000165323	FAT atypical cadherin 3 [Source:MGI Symbol;Acc:MGI:2444314]
ENSMUSG00000074406	Zfp628	ZNF628	ENSG00000197483	zinc finger protein 628 [Source:MGI Symbol;Acc:MGI:2665174]
ENSMUSG00000026273	Mterf4	MTERF4	ENSG00000122085	mitochondrial transcription termination factor 4 [Source:MGI Symbol;Acc:MGI:1918355]
ENSMUSG00000028693	Nasp	NASP	ENSG00000132780	nuclear autoantigenic sperm protein (histone-binding) [Source:MGI Symbol;Acc:MGI:1355328]
ENSMUSG00000020895	Tmem107	TMEM107	ENSG00000179029	transmembrane protein 107 [Source:MGI Symbol;Acc:MGI:1914160]
ENSMUSG00000029516	Cit	CIT	ENSG00000122966	citron [Source:MGI Symbol;Acc:MGI:105313]
ENSMUSG00000032093	Cd3e	CD3E	ENSG00000198851	CD3 antigen, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:88332]
ENSMUSG00000070803	Cited4	CITED4	ENSG00000179862	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4 [Source:MGI Symbol;Acc:MGI:1861694]
ENSMUSG00000026565	Pou2f1	POU2F1	ENSG00000143190	POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]
ENSMUSG00000026466	Tor1aip1	TOR1AIP1	ENSG00000143337	torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]
ENSMUSG00000040690	Col16a1	COL16A1	ENSG00000084636	collagen, type XVI, alpha 1 [Source:MGI Symbol;Acc:MGI:1095396]
ENSMUSG00000017639	Rab11fip4	RAB11FIP4	ENSG00000131242	RAB11 family interacting protein 4 (class II) [Source:MGI Symbol;Acc:MGI:2442920]
ENSMUSG00000049154	Fam183b	FAM183A	ENSG00000186973	family with sequence similarity 183, member B [Source:MGI Symbol;Acc:MGI:1922679]
ENSMUSG00000027111	Itga6	ITGA6	ENSG00000091409	integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605]
ENSMUSG00000066058	Cldn19	CLDN19	ENSG00000164007	claudin 19 [Source:MGI Symbol;Acc:MGI:3033992]
ENSMUSG00000024958	Gpr137	GPR137	ENSG00000173264	G protein-coupled receptor 137 [Source:MGI Symbol;Acc:MGI:2147529]
ENSMUSG00000093536	Smim17	SMIM17	ENSG00000268182	small integral membrane protein 17 [Source:MGI Symbol;Acc:MGI:4365374]
ENSMUSG00000076436	Oxct2a	OXCT2	ENSG00000198754	3-oxoacid CoA transferase 2A [Source:MGI Symbol;Acc:MGI:1891061]
ENSMUSG00000042499	Hoxd11	HOXD11	ENSG00000128713	homeobox D11 [Source:MGI Symbol;Acc:MGI:96203]
ENSMUSG00000026700	Tnfsf4	TNFSF4	ENSG00000117586	tumor necrosis factor (ligand) superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104511]
ENSMUSG00000075150	Olfr1137	OR5W2	ENSG00000187612	olfactory receptor 1137 [Source:MGI Symbol;Acc:MGI:3030971]
ENSMUSG00000105827	H2bc18	H2BC18	ENSG00000203814	H2B clustered histone 18 [Source:MGI Symbol;Acc:MGI:2448413]
ENSMUSG00000020864	Ankrd40	ANKRD40	ENSG00000154945	ankyrin repeat domain 40 [Source:MGI Symbol;Acc:MGI:1918702]
ENSMUSG00000020513	Tubd1	TUBD1	ENSG00000108423	tubulin, delta 1 [Source:MGI Symbol;Acc:MGI:1891826]
ENSMUSG00000028563	Tm2d1	TM2D1	ENSG00000162604	TM2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2137022]
ENSMUSG00000029575	Mmab	MMAB	ENSG00000139428	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human) [Source:MGI Symbol;Acc:MGI:1924947]
ENSMUSG00000000628	Hk2	HK2	ENSG00000159399	hexokinase 2 [Source:MGI Symbol;Acc:MGI:1315197]
ENSMUSG00000040447	Spns2	SPNS2	ENSG00000183018	spinster homolog 2 [Source:MGI Symbol;Acc:MGI:2384936]
ENSMUSG00000044055	Otos	OTOS	ENSG00000178602	otospiralin [Source:MGI Symbol;Acc:MGI:2672814]
ENSMUSG00000064252	Olfr329	OR2T4	ENSG00000196944	olfactory receptor 329 [Source:MGI Symbol;Acc:MGI:3030163]
ENSMUSG00000064252	Olfr329	OR2T5	ENSG00000203661	olfactory receptor 329 [Source:MGI Symbol;Acc:MGI:3030163]
ENSMUSG00000064252	Olfr329	OR2T29	ENSG00000182783	olfactory receptor 329 [Source:MGI Symbol;Acc:MGI:3030163]
ENSMUSG00000024663	Rab3il1	RAB3IL1	ENSG00000167994	RAB3A interacting protein (rabin3)-like 1 [Source:MGI Symbol;Acc:MGI:1922010]
ENSMUSG00000001065	Zfp276	ZNF276	ENSG00000158805	zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]
ENSMUSG00000026594	Ralgps2	RALGPS2	ENSG00000116191	Ral GEF with PH domain and SH3 binding motif 2 [Source:MGI Symbol;Acc:MGI:1925505]
ENSMUSG00000063382	Bcl9l	BCL9L	ENSG00000186174	B cell CLL/lymphoma 9-like [Source:MGI Symbol;Acc:MGI:1933114]
ENSMUSG00000028111	Ctsk	CTSK	ENSG00000143387	cathepsin K [Source:MGI Symbol;Acc:MGI:107823]
ENSMUSG00000054256	Msi1	MSI1	ENSG00000135097	musashi RNA-binding protein 1 [Source:MGI Symbol;Acc:MGI:107376]
ENSMUSG00000041915	Ammecr1l	AMMECR1L	ENSG00000144233	AMME chromosomal region gene 1-like [Source:MGI Symbol;Acc:MGI:2442711]
ENSMUSG00000032044	Rpusd4	RPUSD4	ENSG00000165526	RNA pseudouridylate synthase domain containing 4 [Source:MGI Symbol;Acc:MGI:1919239]
ENSMUSG00000037907	Ankrd13b	ANKRD13B	ENSG00000198720	ankyrin repeat domain 13b [Source:MGI Symbol;Acc:MGI:2144501]
ENSMUSG00000041037	Irgq	IRGQ	ENSG00000167378	immunity-related GTPase family, Q [Source:MGI Symbol;Acc:MGI:2667176]
ENSMUSG00000029482	Aacs	AACS	ENSG00000081760	acetoacetyl-CoA synthetase [Source:MGI Symbol;Acc:MGI:1926144]
ENSMUSG00000028524	Sgip1	SGIP1	ENSG00000118473	SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1920344]
ENSMUSG00000031072	LTO1	LTO1	ENSG00000149716	ABCE maturation factor [Source:MGI Symbol;Acc:MGI:1919534]
ENSMUSG00000110206	Flt3l	FLT3LG	ENSG00000090554	FMS-like tyrosine kinase 3 ligand [Source:MGI Symbol;Acc:MGI:95560]
ENSMUSG00000028644	Ermap	ERMAP	ENSG00000164010	erythroblast membrane-associated protein [Source:MGI Symbol;Acc:MGI:1349816]
ENSMUSG00000043432	Leng9	LENG9	ENSG00000275183	leukocyte receptor cluster (LRC) member 9 [Source:MGI Symbol;Acc:MGI:2444509]
ENSMUSG00000028545	Bend5	BEND5	ENSG00000162373	BEN domain containing 5 [Source:MGI Symbol;Acc:MGI:1914871]
ENSMUSG00000001333	Sync	SYNC	ENSG00000162520	syncoilin [Source:MGI Symbol;Acc:MGI:1916078]
ENSMUSG00000021018	Polr2h	POLR2H	ENSG00000163882	polymerase (RNA) II (DNA directed) polypeptide H [Source:MGI Symbol;Acc:MGI:2384309]
ENSMUSG00000000278	Scpep1	SCPEP1	ENSG00000121064	serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]
ENSMUSG00000020823	Sec14l1	SEC14L1	ENSG00000129657	SEC14-like lipid binding 1 [Source:MGI Symbol;Acc:MGI:1921386]
ENSMUSG00000021492	F12	F12	ENSG00000131187	coagulation factor XII (Hageman factor) [Source:MGI Symbol;Acc:MGI:1891012]
ENSMUSG00000026623	Lpgat1	LPGAT1	ENSG00000123684	lysophosphatidylglycerol acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2446186]
ENSMUSG00000037196	Pacrg	PACRG	ENSG00000112530	PARK2 co-regulated [Source:MGI Symbol;Acc:MGI:1916560]
ENSMUSG00000079478	Znrd2	ZNRD2	ENSG00000173465	zinc ribbon domain containing 2 [Source:MGI Symbol;Acc:MGI:1913482]
ENSMUSG00000017607	Tns4	TNS4	ENSG00000131746	tensin 4 [Source:MGI Symbol;Acc:MGI:2144377]
ENSMUSG00000031668	Eif2ak3	EIF2AK3	ENSG00000172071	eukaryotic translation initiation factor 2 alpha kinase 3 [Source:MGI Symbol;Acc:MGI:1341830]
ENSMUSG00000069763	Tmem100	TMEM100	ENSG00000166292	transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]
ENSMUSG00000094973	Eif4a3l1	EIF4A3	ENSG00000141543	eukaryotic translation initiation factor 4A3 like 1 [Source:MGI Symbol;Acc:MGI:3644226]
ENSMUSG00000046417	Lrrc75a	LRRC75A	ENSG00000181350	leucine rich repeat containing 75A [Source:MGI Symbol;Acc:MGI:2682293]
ENSMUSG00000110804	Olfr1084	OR8K3	ENSG00000280314	olfactory receptor 1084 [Source:MGI Symbol;Acc:MGI:3030918]
ENSMUSG00000025162	Csnk1d	CSNK1D	ENSG00000141551	casein kinase 1, delta [Source:MGI Symbol;Acc:MGI:1355272]
ENSMUSG00000019961	Tmpo	TMPO	ENSG00000120802	thymopoietin [Source:MGI Symbol;Acc:MGI:106920]
ENSMUSG00000059070	Rpl18	RPL18	ENSG00000063177	ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003]
ENSMUSG00000006010	Odr4	ODR4	ENSG00000157181	odr4 GPCR localization factor homolog [Source:MGI Symbol;Acc:MGI:2385108]
ENSMUSG00000051146	Camk2n2	CAMK2N2	ENSG00000163888	calcium/calmodulin-dependent protein kinase II inhibitor 2 [Source:MGI Symbol;Acc:MGI:1920297]
ENSMUSG00000056698	Elmod3	ELMOD3	ENSG00000115459	ELMO/CED-12 domain containing 3 [Source:MGI Symbol;Acc:MGI:2445168]
ENSMUSG00000066671	Olfr220	OR6P1	ENSG00000186440	olfactory receptor 220 [Source:MGI Symbol;Acc:MGI:3030054]
ENSMUSG00000027858	Tspan2	TSPAN2	ENSG00000134198	tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997]
ENSMUSG00000060303	Olfr1447	OR5B3	ENSG00000172769	olfactory receptor 1447 [Source:MGI Symbol;Acc:MGI:3031281]
ENSMUSG00000027788	Otol1	OTOL1	ENSG00000182447	otolin 1 [Source:MGI Symbol;Acc:MGI:2685260]
ENSMUSG00000052751	Repin1	REPIN1	ENSG00000214022	replication initiator 1 [Source:MGI Symbol;Acc:MGI:1889817]
ENSMUSG00000030400	Ercc2	ERCC2	ENSG00000104884	excision repair cross-complementing rodent repair deficiency, complementation group 2 [Source:MGI Symbol;Acc:MGI:95413]
ENSMUSG00000027399	Il1a	IL1A	ENSG00000115008	interleukin 1 alpha [Source:MGI Symbol;Acc:MGI:96542]
ENSMUSG00000031090	Nadsyn1	NADSYN1	ENSG00000172890	NAD synthetase 1 [Source:MGI Symbol;Acc:MGI:1926164]
ENSMUSG00000021510	Zfp729a	ZNF845	ENSG00000213799	zinc finger protein 729a [Source:MGI Symbol;Acc:MGI:3036250]
ENSMUSG00000099894	Gm20911	SYCP3	ENSG00000139351	predicted gene, 20911 [Source:MGI Symbol;Acc:MGI:5434267]
ENSMUSG00000033885	Pxk	PXK	ENSG00000168297	PX domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1289230]
ENSMUSG00000026589	Sec16b	SEC16B	ENSG00000120341	SEC16 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2148802]
ENSMUSG00000073730	Ppp1r14bl	PPP1R14B	ENSG00000173457	protein phosphatase 1, regulatory inhibitor subunit 14B like [Source:MGI Symbol;Acc:MGI:1914005]
ENSMUSG00000020130	Tbc1d15	TBC1D15	ENSG00000121749	TBC1 domain family, member 15 [Source:MGI Symbol;Acc:MGI:1913937]
ENSMUSG00000050751	Pgbd5	PGBD5	ENSG00000177614	piggyBac transposable element derived 5 [Source:MGI Symbol;Acc:MGI:2429955]
ENSMUSG00000078254	Krtap29-1	KRTAP29-1	ENSG00000212658	keratin associated protein 29-1 [Source:MGI Symbol;Acc:MGI:3652056]
ENSMUSG00000039630	Hnrnpu	HNRNPU	ENSG00000153187	heterogeneous nuclear ribonucleoprotein U [Source:MGI Symbol;Acc:MGI:1858195]
ENSMUSG00000046756	Mrps7	MRPS7	ENSG00000125445	mitchondrial ribosomal protein S7 [Source:MGI Symbol;Acc:MGI:1354367]
ENSMUSG00000026721	Rabgap1l	RABGAP1L	ENSG00000152061	RAB GTPase activating protein 1-like [Source:MGI Symbol;Acc:MGI:1352507]
ENSMUSG00000062044	Lmtk3	LMTK3	ENSG00000142235	lemur tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:3039582]
ENSMUSG00000019888	Mgat4c	MGAT4C	ENSG00000182050	MGAT4 family, member C [Source:MGI Symbol;Acc:MGI:1914819]
ENSMUSG00000079655	Gm5168	SYCP3	ENSG00000139351	predicted gene 5168 [Source:MGI Symbol;Acc:MGI:3703318]
ENSMUSG00000089892	Olfr1199	OR4C16	ENSG00000279514	olfactory receptor 1199 [Source:MGI Symbol;Acc:MGI:3031033]
ENSMUSG00000020152	Actr2	ACTR2	ENSG00000138071	ARP2 actin-related protein 2 [Source:MGI Symbol;Acc:MGI:1913963]
ENSMUSG00000024914	Drap1	DRAP1	ENSG00000175550	Dr1 associated protein 1 (negative cofactor 2 alpha) [Source:MGI Symbol;Acc:MGI:1913806]
ENSMUSG00000028037	Ifi44	IFI44	ENSG00000137965	interferon-induced protein 44 [Source:MGI Symbol;Acc:MGI:2443016]
ENSMUSG00000068196	Col8a1	COL8A1	ENSG00000144810	collagen, type VIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88463]
ENSMUSG00000061086	Myl4	MYL4	ENSG00000198336	myosin, light polypeptide 4 [Source:MGI Symbol;Acc:MGI:97267]
ENSMUSG00000030087	Klf15	KLF15	ENSG00000163884	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]
ENSMUSG00000111715	Olfr1246	OR4A8	ENSG00000225997	olfactory receptor 1246 [Source:MGI Symbol;Acc:MGI:3031080]
ENSMUSG00000111715	Olfr1246	OR4A5	ENSG00000221840	olfactory receptor 1246 [Source:MGI Symbol;Acc:MGI:3031080]
ENSMUSG00000094443	Sgo2b	SGO2	ENSG00000163535	shugoshin 2B [Source:MGI Symbol;Acc:MGI:3644562]
ENSMUSG00000062421	Arf2	ARL17B	ENSG00000228696	ADP-ribosylation factor 2 [Source:MGI Symbol;Acc:MGI:99595]
ENSMUSG00000062421	Arf2	ARL17A	ENSG00000185829	ADP-ribosylation factor 2 [Source:MGI Symbol;Acc:MGI:99595]
ENSMUSG00000028788	Ptp4a2	PTP4A2	ENSG00000184007	protein tyrosine phosphatase 4a2 [Source:MGI Symbol;Acc:MGI:1277117]
ENSMUSG00000109305	Smim38	SMIM38	ENSG00000284713	small integral membrane protein 38 [Source:MGI Symbol;Acc:MGI:1916283]
ENSMUSG00000057278	Snrpg	SNRPG	ENSG00000143977	small nuclear ribonucleoprotein polypeptide G [Source:MGI Symbol;Acc:MGI:1915261]
ENSMUSG00000045671	Spred2	SPRED2	ENSG00000198369	sprouty-related EVH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2150019]
ENSMUSG00000051076	Vtcn1	VTCN1	ENSG00000134258	V-set domain containing T cell activation inhibitor 1 [Source:MGI Symbol;Acc:MGI:3039619]
ENSMUSG00000042672	Dcst1	DCST1	ENSG00000163357	DC-STAMP domain containing 1 [Source:MGI Symbol;Acc:MGI:1925022]
ENSMUSG00000111239	Olfr1248	OR4A16	ENSG00000181961	olfactory receptor 1248 [Source:MGI Symbol;Acc:MGI:3031082]
ENSMUSG00000058628	Olfr875	OR8B12	ENSG00000170953	olfactory receptor 875 [Source:MGI Symbol;Acc:MGI:3030709]
ENSMUSG00000059248	Septin9	SEPTIN9	ENSG00000184640	septin 9 [Source:MGI Symbol;Acc:MGI:1858222]
ENSMUSG00000045532	C1ql1	C1QL1	ENSG00000131094	complement component 1, q subcomponent-like 1 [Source:MGI Symbol;Acc:MGI:1344400]
ENSMUSG00000028687	Mutyh	MUTYH	ENSG00000132781	mutY DNA glycosylase [Source:MGI Symbol;Acc:MGI:1917853]
ENSMUSG00000027009	Itga4	ITGA4	ENSG00000115232	integrin alpha 4 [Source:MGI Symbol;Acc:MGI:96603]
ENSMUSG00000047104	Pbp2	PEBP1	ENSG00000089220	phosphatidylethanolamine binding protein 2 [Source:MGI Symbol;Acc:MGI:1923650]
ENSMUSG00000019952	Poc1b	POC1B	ENSG00000139323	POC1 centriolar protein B [Source:MGI Symbol;Acc:MGI:1918511]
ENSMUSG00000032087	Dscaml1	DSCAML1	ENSG00000177103	DS cell adhesion molecule like 1 [Source:MGI Symbol;Acc:MGI:2150309]
ENSMUSG00000045126	Olfr1445	OR5B12	ENSG00000172362	olfactory receptor 1445 [Source:MGI Symbol;Acc:MGI:3031279]
ENSMUSG00000006948	Klk4	KLK4	ENSG00000167749	kallikrein related-peptidase 4 (prostase, enamel matrix, prostate) [Source:MGI Symbol;Acc:MGI:1861379]
ENSMUSG00000026095	Asnsd1	ASNSD1	ENSG00000138381	asparagine synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1917646]
ENSMUSG00000020907	Rcvrn	RCVRN	ENSG00000109047	recoverin [Source:MGI Symbol;Acc:MGI:97883]
ENSMUSG00000079283	2310009B15Rik	C1orf53	ENSG00000203724	RIKEN cDNA 2310009B15 gene [Source:MGI Symbol;Acc:MGI:1916799]
ENSMUSG00000032563	Mrpl3	MRPL3	ENSG00000114686	mitochondrial ribosomal protein L3 [Source:MGI Symbol;Acc:MGI:2137204]
ENSMUSG00000038473	Nos1ap	NOS1AP	ENSG00000198929	nitric oxide synthase 1 (neuronal) adaptor protein [Source:MGI Symbol;Acc:MGI:1917979]
ENSMUSG00000047197	Gjd3	GJD3	ENSG00000183153	gap junction protein, delta 3 [Source:MGI Symbol;Acc:MGI:2384150]
ENSMUSG00000048456	Olfr1448	OR5B12	ENSG00000172362	olfactory receptor 1448 [Source:MGI Symbol;Acc:MGI:3031282]
ENSMUSG00000041609	Bicdl1	BICDL1	ENSG00000135127	BICD family like cargo adaptor 1 [Source:MGI Symbol;Acc:MGI:1922915]
ENSMUSG00000063172	Hspb11	HSPB11	ENSG00000081870	heat shock protein family B (small), member 11 [Source:MGI Symbol;Acc:MGI:1920188]
ENSMUSG00000019996	Map7	MAP7	ENSG00000135525	microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328]
ENSMUSG00000030693	Klk10	KLK10	ENSG00000129451	kallikrein related-peptidase 10 [Source:MGI Symbol;Acc:MGI:1916790]
ENSMUSG00000057219	Armc7	ARMC7	ENSG00000125449	armadillo repeat containing 7 [Source:MGI Symbol;Acc:MGI:2679719]
ENSMUSG00000024175	Tekt4	TEKT4	ENSG00000163060	tektin 4 [Source:MGI Symbol;Acc:MGI:1919090]
ENSMUSG00000035203	Epn1	EPN1	ENSG00000063245	epsin 1 [Source:MGI Symbol;Acc:MGI:1333763]
ENSMUSG00000034362	Csta1	CSTA	ENSG00000121552	cystatin A1 [Source:MGI Symbol;Acc:MGI:3524930]
ENSMUSG00000075176	Olfr1085	OR8K3	ENSG00000280314	olfactory receptor 1085 [Source:MGI Symbol;Acc:MGI:3030919]
ENSMUSG00000006920	Ezh1	EZH1	ENSG00000108799	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:MGI Symbol;Acc:MGI:1097695]
ENSMUSG00000072754	Lrcol1	LRCOL1	ENSG00000204583	leucine rich colipase-like 1 [Source:MGI Symbol;Acc:MGI:2686525]
ENSMUSG00000063350	Olfr874	OR8B12	ENSG00000170953	olfactory receptor 874 [Source:MGI Symbol;Acc:MGI:3030708]
ENSMUSG00000062687	Cks1brt	CKS1B	ENSG00000173207	CDC28 protein kinase 1b, retrogene [Source:MGI Symbol;Acc:MGI:3643620]
ENSMUSG00000049307	Fut4	FUT4	ENSG00000196371	fucosyltransferase 4 [Source:MGI Symbol;Acc:MGI:95594]
ENSMUSG00000074004	B3gnt6	B3GNT6	ENSG00000198488	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase) [Source:MGI Symbol;Acc:MGI:3039603]
ENSMUSG00000095153	Gm21095	SYCP3	ENSG00000139351	predicted gene, 21095 [Source:MGI Symbol;Acc:MGI:5434450]
ENSMUSG00000047149	Olfr1052	OR5J2	ENSG00000174957	olfactory receptor 1052 [Source:MGI Symbol;Acc:MGI:3030886]
ENSMUSG00000033453	Adamts15	ADAMTS15	ENSG00000166106	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]
ENSMUSG00000028093	Acp6	ACP6	ENSG00000162836	acid phosphatase 6, lysophosphatidic [Source:MGI Symbol;Acc:MGI:1931010]
ENSMUSG00000028174	Rpe65	RPE65	ENSG00000116745	retinal pigment epithelium 65 [Source:MGI Symbol;Acc:MGI:98001]
ENSMUSG00000002028	Kmt2a	KMT2A	ENSG00000118058	lysine (K)-specific methyltransferase 2A [Source:MGI Symbol;Acc:MGI:96995]
ENSMUSG00000049339	Retreg2	RETREG2	ENSG00000144567	reticulophagy regulator family member 2 [Source:MGI Symbol;Acc:MGI:2388278]
ENSMUSG00000004872	Pax3	PAX3	ENSG00000135903	paired box 3 [Source:MGI Symbol;Acc:MGI:97487]
ENSMUSG00000048197	Olfr1153	OR5W2	ENSG00000187612	olfactory receptor 1153 [Source:MGI Symbol;Acc:MGI:3030987]
ENSMUSG00000095817	Gm3238	KRTAP4-5	ENSG00000198271	predicted gene 3238 [Source:MGI Symbol;Acc:MGI:3781416]
ENSMUSG00000095817	Gm3238	KRTAP9-1	ENSG00000240542	predicted gene 3238 [Source:MGI Symbol;Acc:MGI:3781416]
ENSMUSG00000026305	Lrrfip1	LRRFIP1	ENSG00000124831	leucine rich repeat (in FLII) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1342770]
ENSMUSG00000045658	Pid1	PID1	ENSG00000153823	phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391]
ENSMUSG00000026023	Cdk15	CDK15	ENSG00000138395	cyclin-dependent kinase 15 [Source:MGI Symbol;Acc:MGI:3583944]
ENSMUSG00000094724	Rnaset2b	RNASET2	ENSG00000026297	ribonuclease T2B [Source:MGI Symbol;Acc:MGI:3702087]
ENSMUSG00000028871	Rspo1	RSPO1	ENSG00000169218	R-spondin 1 [Source:MGI Symbol;Acc:MGI:2183426]
ENSMUSG00000050860	Phospho1	PHOSPHO1	ENSG00000173868	phosphatase, orphan 1 [Source:MGI Symbol;Acc:MGI:2447348]
ENSMUSG00000057497	Fam136a	FAM136A	ENSG00000035141	family with sequence similarity 136, member A [Source:MGI Symbol;Acc:MGI:1913738]
ENSMUSG00000046792	Zfp787	ZNF787	ENSG00000142409	zinc finger protein 787 [Source:MGI Symbol;Acc:MGI:1914359]
ENSMUSG00000094745	Olfr954	OR8G1	ENSG00000197849	olfactory receptor 954 [Source:MGI Symbol;Acc:MGI:3030788]
ENSMUSG00000094745	Olfr954	OR8G5	ENSG00000255298	olfactory receptor 954 [Source:MGI Symbol;Acc:MGI:3030788]
ENSMUSG00000028044	Cks1b	CKS1B	ENSG00000173207	CDC28 protein kinase 1b [Source:MGI Symbol;Acc:MGI:1889208]
ENSMUSG00000023781	Hes7	HES7	ENSG00000179111	hes family bHLH transcription factor 7 [Source:MGI Symbol;Acc:MGI:2135679]
ENSMUSG00000035112	Wnk4	WNK4	ENSG00000126562	WNK lysine deficient protein kinase 4 [Source:MGI Symbol;Acc:MGI:1917097]
ENSMUSG00000091017	Fam71a	FAM71A	ENSG00000162771	family with sequence similarity 71, member A [Source:MGI Symbol;Acc:MGI:3588202]
ENSMUSG00000056427	Slit3	SLIT3	ENSG00000184347	slit guidance ligand 3 [Source:MGI Symbol;Acc:MGI:1315202]
ENSMUSG00000001157	Gmcl1	GMCL1	ENSG00000087338	germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]
ENSMUSG00000001157	Gmcl1	GMCL2	ENSG00000244234	germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]
ENSMUSG00000036825	Ssx2ip	SSX2IP	ENSG00000117155	synovial sarcoma, X 2 interacting protein [Source:MGI Symbol;Acc:MGI:2139150]
ENSMUSG00000049097	Ankrd34a	ANKRD34A	ENSG00000272031	ankyrin repeat domain 34A [Source:MGI Symbol;Acc:MGI:3617846]
ENSMUSG00000026491	Ahctf1	AHCTF1	ENSG00000153207	AT hook containing transcription factor 1 [Source:MGI Symbol;Acc:MGI:1915033]
ENSMUSG00000075271	Ttc30a1	TTC30B	ENSG00000196659	tetratricopeptide repeat domain 30A1 [Source:MGI Symbol;Acc:MGI:1926052]
ENSMUSG00000075271	Ttc30a1	TTC30A	ENSG00000197557	tetratricopeptide repeat domain 30A1 [Source:MGI Symbol;Acc:MGI:1926052]
ENSMUSG00000028609	Magoh	MAGOH	ENSG00000162385	mago homolog, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1330312]
ENSMUSG00000027087	Itgav	ITGAV	ENSG00000138448	integrin alpha V [Source:MGI Symbol;Acc:MGI:96608]
ENSMUSG00000010342	Tex14	TEX14	ENSG00000121101	testis expressed gene 14 [Source:MGI Symbol;Acc:MGI:1933227]
ENSMUSG00000091779	Gm21293	ALYREF	ENSG00000183684	predicted gene, 21293 [Source:MGI Symbol;Acc:MGI:5434648]
ENSMUSG00000011831	Evi5	EVI5	ENSG00000067208	ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736]
ENSMUSG00000020775	Mrpl38	MRPL38	ENSG00000204316	mitochondrial ribosomal protein L38 [Source:MGI Symbol;Acc:MGI:1926269]
ENSMUSG00000062524	Ncr1	NCR1	ENSG00000189430	natural cytotoxicity triggering receptor 1 [Source:MGI Symbol;Acc:MGI:1336212]
ENSMUSG00000015749	Anp32e	ANP32E	ENSG00000143401	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:MGI Symbol;Acc:MGI:1913721]
ENSMUSG00000050212	Eva1b	EVA1B	ENSG00000142694	eva-1 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:1922063]
